,Link-href,Name,Types,About,Duration,Address,Rating,ReviewsNo,ExcellentRating,VeryGoodRating,AverageRating,PoorRating,TerribleRating,StartTime,EndTime,LunchStart,LunchEnd,DurationMin,DurationMax
1824,https://www.tripadvisor.com/Attraction_Review-g189158-d24121176-Reviews-Rossio_Square_South_Fountain-Lisbon_Lisbon_District_Central_Portugal.html,Rossio Square South Fountain,['Fountains'],,,"Praça Do Rossio, Lisbon 1000-193 Portugal",4.5,5,2,3,0,0,0,00:00:00,23:59:00,,,,
1825,https://www.tripadvisor.com/Attraction_Review-g189158-d3844516-Reviews-BomDia_Lisboa-Lisbon_Lisbon_District_Central_Portugal.html,BomDia Lisboa,['Water Sports'],,,Call,5.0,13,11,2,0,0,0,,,,,,
1826,https://www.tripadvisor.com/Attraction_Review-g189158-d23294106-Reviews-Fall4LisbonwithMarta-Lisbon_Lisbon_District_Central_Portugal.html,Fall4LisbonwithMarta,"['Cultural Tours', 'Historical & Heritage Tours', 'Hop-On Hop-Off Tours', 'Private Tours', 'Food Tours', 'Day Trips']",,,Visit website,5.0,4,4,0,0,0,0,,,,,,
1827,https://www.tripadvisor.com/Attraction_Review-g1762881-d6163898-Reviews-7th_Essence_School_of_Surf_Bodyboard-Linda_a_Velha_Lisbon_District_Central_Portu.html,7th Essence School of Surf & Bodyboard,['Surfing & Windsurfing'],,,Call,5.0,11,11,0,0,0,0,08:30:00,22:00:00,,,,
1828,https://www.tripadvisor.com/Attraction_Review-g189154-d10379898-Reviews-Cascais_Riding_Club-Cascais_Lisbon_District_Central_Portugal.html,Cascais Riding Club,['Horseback Riding Tours'],"CASCAIS RIDING CLUB is an equestrian club located in Quinta da Bicuda - Cascais (just 25 km away from Lisbon airport), with 3 hectares in dimension, stands inside the Sintra - Cascais Natural Park and surrounded by the beach, the mountains and the city of Cascais. Full livery Horse training Riding school, with programs tailored to your riding experience Holidays programs Hacking at the beach Organization of equestrian events Birthday party's",Duration: 2-3 hours,"Rua dos Tordos Quinta da Bicuda, Cascais 2750-712 Portugal",5.0,7,7,0,0,0,0,08:00:00,20:00:00,,,0 days 02:00:00,0 days 03:00:00
1829,https://www.tripadvisor.com/Attraction_Review-g189158-d7999683-Reviews-Lisbona_Segreta-Lisbon_Lisbon_District_Central_Portugal.html,Lisbona Segreta,"['City Tours', 'Cultural Tours', 'Historical & Heritage Tours', 'Walking Tours', 'Private Tours']",,,Call,4.0,16,8,5,0,2,0,,,,,,
1830,https://www.tripadvisor.com/Attraction_Review-g189158-d18546601-Reviews-INLISBON_TOURS-Lisbon_Lisbon_District_Central_Portugal.html,INLISBON TOURS,['Day Trips'],,,Call,5.0,5,5,0,0,0,0,,,,,,
1831,https://www.tripadvisor.com/Attraction_Review-g8632139-d8721560-Reviews-Set_de_Copos-Malveira_Mafra_Lisbon_District_Central_Portugal.html,Set de Copos,"['Bars & Clubs', 'Karaoke Bars']",,Duration: More than 3 hours,"Rua Jose Franco Canas 89-91, Malveira, Mafra 2665-239 Portugal",4.5,11,5,5,1,0,0,,,,,0 days 03:00:00,
1832,https://www.tripadvisor.com/Attraction_Review-g189158-d20205795-Reviews-Louie_Louie-Lisbon_Lisbon_District_Central_Portugal.html,Louie Louie,['Speciality & Gift Shops'],,Duration: 1-2 hours,"Escadinhas Santo Espirito da Pedreira 3, Lisbon 1100-225 Portugal",5.0,4,4,0,0,0,0,,,,,0 days 01:00:00,0 days 02:00:00
1833,https://www.tripadvisor.com/Attraction_Review-g1154791-d4010902-Reviews-Clube_UNESCO_da_Hipica_de_Oeiras-Oeiras_Lisbon_District_Central_Portugal.html,Clube UNESCO da Hípica de Oeiras,"['Ranches', 'Horseback Riding Tours']","Located on the biggest green spot of Oeiras, right in the heart of the Estacao Agronomica Nacional. We aim to offer children and adults a chance to re-encounter Nature, on a rural and historical environment. We specialize on horse riding lessons and other equine related activities such as activities during school brakes and birthday parties. UNESCO Club",Duration: 1-2 hours,"Estacao Agronomica Nacional Antiga Vacaria, Oeiras 2784-505 Portugal",4.0,16,5,9,2,0,0,09:00:00,19:00:00,,,0 days 01:00:00,0 days 02:00:00
1834,https://www.tripadvisor.com/Attraction_Review-g189158-d12670252-Reviews-RA_Boat_Tours-Lisbon_Lisbon_District_Central_Portugal.html,RA Boat Tours,"['Boat Tours', 'Boat Rentals', 'Dolphin & Whale Watching']",,,Call,5.0,4,4,0,0,0,0,10:00:00,19:00:00,,,,
1835,https://www.tripadvisor.com/Attraction_Review-g189158-d12200302-Reviews-Seaview_Nautical_Events-Lisbon_Lisbon_District_Central_Portugal.html,Seaview - Nautical Events,"['Boat Tours', 'Fishing Charters & Tours', 'Boat Rentals', 'Stand Up Paddleboarding']",,,Call,5.0,6,6,0,0,0,0,,,,,,
1836,https://www.tripadvisor.com/Attraction_Review-g189158-d17542450-Reviews-Idle_Vice_Lisbon_s_most_Fabulous_Boat_Tour_By_The_Santiago-Lisbon_Lisbon_Distric.html,Idle Vice - Lisbon's most Fabulous Boat Tour - By The Santiago,['Boat Tours'],,,Visit website,5.0,5,5,0,0,0,0,,,,,,
1837,https://www.tripadvisor.com/Attraction_Review-g189158-d21039490-Reviews-ACC_TOURS-Lisbon_Lisbon_District_Central_Portugal.html,ACC TOURS,"['Multi-day Tours', 'Cultural Tours', 'Taxis & Shuttles', 'Private Tours', 'Food Tours', 'Day Trips']",,,Visit website,5.0,5,5,0,0,0,0,,,,,,
1838,https://www.tripadvisor.com/Attraction_Review-g189164-d19426338-Reviews-Manuel_Beja-Sintra_Sintra_Municipality_Lisbon_District_Central_Portugal.html,Manuel Beja,"['Cultural Tours', 'Historical & Heritage Tours', 'Surfing & Windsurfing', 'Taxis & Shuttles', 'Boat Tours', 'Golf Courses', 'Factory Tours', 'Photography Tours', 'Stand Up Paddleboarding', 'Day Trips']",,,,4.5,5,3,1,1,0,0,,,,,,
1839,https://www.tripadvisor.com/Attraction_Review-g189158-d21210632-Reviews-Native_Axes-Lisbon_Lisbon_District_Central_Portugal.html,Native Axes,"['Sports Camps & Clinics', 'Adrenaline & Extreme Tours']",,,Call,5.0,5,5,0,0,0,0,17:00:00,22:00:00,,,,
1840,https://www.tripadvisor.com/Attraction_Review-g189158-d10157018-Reviews-Fado_By_Day-Lisbon_Lisbon_District_Central_Portugal.html,Fado By Day,['Theater & Performances'],"The “Fado by day” project is a pioneer in the dissemination of the fado, a recognized symbol of Portugal, by means of offering it during the day – something not possible until now, because fado is traditionally appreciated after dark, over dinner and through the night. Our company offers the pleasure of enjoying fado during the day, sung by talented fadistas, in a typical fado environment.",Duration: 2-3 hours,"Arco de Jesus 7, Lisbon 1100-033 Portugal",4.5,12,10,1,0,0,0,10:00:00,13:00:00,,,0 days 02:00:00,0 days 03:00:00
1841,https://www.tripadvisor.com/Attraction_Review-g189164-d19357103-Reviews-CarrasCalice_Bed_Wine_Experience-Sintra_Sintra_Municipality_Lisbon_District_Cent.html,CarrasCalice Bed & Wine Experience,['Speciality & Gift Shops'],,Duration: < 1 hour,"Largo do Cerrado 5 Carrascal, Sintra 2710-642 Portugal",5.0,4,4,0,0,0,0,11:00:00,20:00:00,,,,0 days 01:00:00
1842,https://www.tripadvisor.com/Attraction_Review-g189158-d14967145-Reviews-Comida_Independente-Lisbon_Lisbon_District_Central_Portugal.html,Comida Independente,['Speciality & Gift Shops'],"Tasting of 5/6 Portuguese Wines, with description of main regions, grapes and producers. Selection of natural wine making producers, low levels of preserves, respect for the vines, true expression of terroir. Not sponsored by producers. Comida Independente is a food shop with selected small producers from all food categories, in which wine plays a central role.",Duration: 1-2 hours,"Rua Cais do Tojo 28, Lisbon 1200-081 Portugal",5.0,5,5,0,0,0,0,,,,,0 days 01:00:00,0 days 02:00:00
1843,https://www.tripadvisor.com/Attraction_Review-g189158-d16875951-Reviews-Pedro_Tours-Lisbon_Lisbon_District_Central_Portugal.html,Pedro Tours,"['Multi-day Tours', 'Taxis & Shuttles', 'Private Tours', 'Day Trips']",,,Call,4.5,9,8,0,0,0,0,,,,,,
1844,https://www.tripadvisor.com/Attraction_Review-g189158-d11631385-Reviews-SitGo-Lisbon_Lisbon_District_Central_Portugal.html,SitGo,['Segway Tours'],,,Call,5.0,6,5,1,0,0,0,,,,,,
1845,https://www.tripadvisor.com/Attraction_Review-g189158-d245690-Reviews-Cafe_Republica-Lisbon_Lisbon_District_Central_Portugal.html,Cafe Republica,['Bars & Clubs'],,,"Avenida Dom Carlos I 140A Santos, 1200, Lisbon 1200-651 Portugal",4.0,14,6,6,1,0,0,,,,,,
1846,https://www.tripadvisor.com/Attraction_Review-g189158-d23854921-Reviews-Www_lookaroundtours_com-Lisbon_Lisbon_District_Central_Portugal.html,www.lookaroundtours.com,"['Beer Tastings & Tours', 'Wine Tours & Tastings', 'Day Trips']",,,Call,5.0,5,5,0,0,0,0,,,,,,
1847,https://www.tripadvisor.com/Attraction_Review-g189158-d3877340-Reviews-Lisbon_Private_Tours-Lisbon_Lisbon_District_Central_Portugal.html,Lisbon Private Tours,['Private Tours'],,,Call,4.5,9,8,0,0,1,0,08:00:00,20:00:00,,,,
1848,https://www.tripadvisor.com/Attraction_Review-g189158-d14797621-Reviews-Joalharia_do_Carmo-Lisbon_Lisbon_District_Central_Portugal.html,Joalharia do Carmo,['Speciality & Gift Shops'],"Filigree defines the identity of a century-old space in the heart of Lisbon, subliming the ancient art of traditional Portuguese jewellery. Founded in 1924, Joalharia do Carmo supplied Lisbon’s elite with exclusive pieces of silver and precious stone jewellery in a unique space. There, filigree shines, in a carefully-crafter sequence of fine gold thread that superbly outlines works of art of the finest Portuguese jewellery. Joalharia do Carmo is a showcase for unique pieces that serve as ambassadors of Portugal throughout the world.",,"Rua do Carmo 87B, Lisbon 1200-093 Portugal",4.0,10,8,0,0,0,0,10:00:00,20:00:00,,,,
1849,https://www.tripadvisor.com/Attraction_Review-g189164-d2521139-Reviews-Lisbon_Gay_Tours-Sintra_Sintra_Municipality_Lisbon_District_Central_Portugal.html,Lisbon Gay Tours,['Private Tours'],,,Call,4.5,12,11,0,0,0,0,,,,,,
1850,https://www.tripadvisor.com/Attraction_Review-g189158-d14950393-Reviews-Tour4joy_Tours-Lisbon_Lisbon_District_Central_Portugal.html,Tour4joy - Tours,"['City Tours', 'Historical & Heritage Tours', 'Walking Tours', 'Sightseeing Tours']",,,Call,5.0,6,6,0,0,0,0,,,,,,
1851,https://www.tripadvisor.com/Attraction_Review-g189158-d26685977-Reviews-ON_THE_ROAD_TOURS_AND_TRANSFERS-Lisbon_Lisbon_District_Central_Portugal.html,ON THE ROAD - TOURS AND TRANSFERS,"['Multi-day Tours', 'Taxis & Shuttles', 'Private Tours', 'Day Trips']",,,Email,5.0,5,5,0,0,0,0,,,,,,
1852,https://www.tripadvisor.com/Attraction_Review-g189158-d6825941-Reviews-Take_Me-Lisbon_Lisbon_District_Central_Portugal.html,Take Me,['Speciality & Gift Shops'],,Duration: < 1 hour,"Rua Aurea 151 Rua Do Arsenal, 126, Lisbon 1100-060 Portugal",4.0,31,17,3,3,6,0,,,,,,0 days 01:00:00
1853,https://www.tripadvisor.com/Attraction_Review-g189158-d25228047-Reviews-My_tuk_life_tours-Lisbon_Lisbon_District_Central_Portugal.html,My tuk life tours,"['City Tours', 'Cultural Tours', 'Private Tours', 'Day Trips']",,,Email,5.0,3,3,0,0,0,0,,,,,,
1854,https://www.tripadvisor.com/Attraction_Review-g189158-d19457699-Reviews-Take_me_to-Lisbon_Lisbon_District_Central_Portugal.html,Take me to,"['City Tours', 'Cultural Tours', 'Historical & Heritage Tours', 'Surfing & Windsurfing', 'Taxis & Shuttles', 'Photography Tours', 'Day Trips']",,,Call,5.0,5,5,0,0,0,0,08:00:00,20:00:00,,,,
1855,https://www.tripadvisor.com/Attraction_Review-g189158-d6022663-Reviews-Sentido_Prohibido-Lisbon_Lisbon_District_Central_Portugal.html,Sentido Prohibido,['Bars & Clubs'],,Duration: 1-2 hours,"Rua da Atalaia, Lisbon 1200-039 Portugal",4.0,27,17,3,2,1,0,,,,,0 days 01:00:00,0 days 02:00:00
1856,https://www.tripadvisor.com/Attraction_Review-g189154-d20090072-Reviews-Berbruca_Tours-Cascais_Lisbon_District_Central_Portugal.html,Berbruca Tours,['Boat Tours'],,,Call,5.0,5,5,0,0,0,0,10:00:00,18:00:00,,,,
1857,https://www.tripadvisor.com/Attraction_Review-g189158-d245840-Reviews-Lisbona_Bar-Lisbon_Lisbon_District_Central_Portugal.html,Lisbona Bar,['Bars & Clubs'],,,"Rua da Atalaia 196-198 Bairro Alto, 1200, Lisbon 1200-045 Portugal",4.0,25,15,6,0,1,0,,,,,,
1858,https://www.tripadvisor.com/Attraction_Review-g189158-d26616030-Reviews-Beontejo-Lisbon_Lisbon_District_Central_Portugal.html,Beontejo,"['Cultural Tours', 'Boat Tours', 'Night Tours', 'Private Tours', 'Day Trips']",,,Call,5.0,3,3,0,0,0,0,,,,,,
1859,https://www.tripadvisor.com/Attraction_Review-g189158-d17393540-Reviews-Rooftop_Bar-Lisbon_Lisbon_District_Central_Portugal.html,Rooftop Bar,['Bars & Clubs'],"The trendiest ROOFTOP BAR in Lisbon, located in the city center, with breathtaking views over Lisbon downtown, Tagus River and Saint George's Castle. Its famous sunset parties are an invitation to celebrate life in casual chic atmosphere, enjoying a wide variety of cocktails. The perfect spot to enjoy Lisbon's sunset!

ROOFTOP BAR ia available for hotel guests and outside clients, with the same priority. Only one waiting queue. Reservations are only available for group events.",Duration: 2-3 hours,"Praca Martim Moniz 2, Lisbon 1100-341 Portugal",4.0,20,8,6,2,2,0,15:30:00,23:00:00,,,0 days 02:00:00,0 days 03:00:00
1860,https://www.tripadvisor.com/Attraction_Review-g189164-d24944759-Reviews-GoToo_Trips_and_Transfers-Sintra_Sintra_Municipality_Lisbon_District_Central_Por.html,GoToo Trips and Transfers,"['Multi-day Tours', 'Taxis & Shuttles', 'Private Tours', 'Wine Tours & Tastings', 'Day Trips']",,,Email,5.0,3,3,0,0,0,0,,,,,,
1861,https://www.tripadvisor.com/Attraction_Review-g3135840-d12084352-Reviews-Moto_Clube_de_Odivelas-Odivelas_Lisbon_District_Central_Portugal.html,Moto Clube de Odivelas,['Bars & Clubs'],,,"Rua da Arroja 4 Rotunda Arnaldo Dias, Odivelas 2675-545 Portugal",5.0,7,6,1,0,0,0,20:00:00,23:45:00,,,,
1862,https://www.tripadvisor.com/Attraction_Review-g189158-d245945-Reviews-Xafarix-Lisbon_Lisbon_District_Central_Portugal.html,Xafarix,['Bars & Clubs'],,,"Avenida Dom Carlos I 69, Lisbon 1200-647 Portugal",4.0,11,4,3,2,2,0,,,,,,
1863,https://www.tripadvisor.com/Attraction_Review-g189158-d13542979-Reviews-Lx_Paint-Lisbon_Lisbon_District_Central_Portugal.html,Lx Paint,"['Paint & Pottery Studios', 'Lessons & Workshops']","Lx Paint is a workshop of magic, relaxation and art. We bring out the artist within you, even if you think you don't have it! Come join us, paint your very own Masterpiece, enjoy a glass of excellent portuguese wine and, mostly, have FUN!",Duration: 2-3 hours,"Rua Rodrigues de Faria 103 Edificio I, Espaco 1.17B, Lisbon 1300-501 Portugal",5.0,6,6,0,0,0,0,,,,,0 days 02:00:00,0 days 03:00:00
1864,https://www.tripadvisor.com/Attraction_Review-g189158-d8737265-Reviews-Eleh-Lisbon_Lisbon_District_Central_Portugal.html,Eleh,['Speciality & Gift Shops'],"SHOEMAKERS SINCE 1840 With a tradition prior to the industrial era, our history is a shoe love affair with 175 years old. Generation over generation, our heritage has been passed on through bottier ateliers. Begining in a lovely village with a strong expertise on shoe craftsmanship, Viana do Alentejo, south of Portugal, the family is established in Lisbon since the 50's. Born within one of the oldest families of shoemakers in the world, Eleh combines young blood and the weight of heritage. Created with love for those who value individuality and artisanship, Eleh stands for a wisdom that is becoming ultimately rare in shoe business: being conceived with the luxury of time and a soulful comprehension of the craft and design. An address of artistry and a bridge to the world, House of Eleh is a shop, a design studio, an atelier and a showroom. In a charming Art Deco neighborhood in the heart of Lisbon for over 50 years, welcome to our sanctuary for shoe lovers.",Duration: 1-2 hours,"Avenida Ressano Garcia 11 F Bairro Azul, Lisbon 1070-234 Portugal",5.0,8,8,0,0,0,0,11:00:00,19:00:00,,,0 days 01:00:00,0 days 02:00:00
1865,https://www.tripadvisor.com/Attraction_Review-g189158-d11704343-Reviews-Lisbone_Guide-Lisbon_Lisbon_District_Central_Portugal.html,Lisbone Guide,"['Cultural Tours', 'Walking Tours', 'Sightseeing Tours', 'Day Trips']",,,Call,4.5,8,5,2,1,0,0,,,,,,
1866,https://www.tripadvisor.com/Attraction_Review-g189158-d12659910-Reviews-Anjos_70-Lisbon_Lisbon_District_Central_Portugal.html,Anjos 70,"['Speciality & Gift Shops', 'Civic Centres', 'Flea & Street Markets']",,,"Regueirao dos Anjos 70, Lisbon 1150-030 Portugal",4.5,11,7,2,1,0,0,18:00:00,00:00:00,,,,
1867,https://www.tripadvisor.com/Attraction_Review-g189158-d25439075-Reviews-NA_Transports_And_Tours-Lisbon_Lisbon_District_Central_Portugal.html,NA Transports And Tours,"['Multi-day Tours', 'Taxis & Shuttles', 'Private Tours', 'Day Trips']",,,Call,5.0,3,3,0,0,0,0,,,,,,
1868,https://www.tripadvisor.com/Attraction_Review-g189158-d12913056-Reviews-Lusa_Language_School-Lisbon_Lisbon_District_Central_Portugal.html,Lusa Language School,['Lessons & Workshops'],"Lusa Language School offers Portuguese lessons for foreigners. The school is located in Cais do Sodre, in the heart of Lisbon, offering classes both onsite and online. Lusa school is committed to delivering high-quality and personalised classes, according to age, background, and learning needs. We teach dynamic classes which encourage students to learn how to use their Portuguese in real-life.",Duration: More than 3 hours,"Rua Nova do Carvalho 66 2º Left, Lisbon 1200-291 Portugal",5.0,5,5,0,0,0,0,09:00:00,20:00:00,,,0 days 03:00:00,
1869,https://www.tripadvisor.com/Attraction_Review-g189158-d23505232-Reviews-Gadabout-Lisbon_Lisbon_District_Central_Portugal.html,Gadabout,"['Multi-day Tours', 'Taxis & Shuttles', 'Day Trips']",,,Call,5.0,4,4,0,0,0,0,,,,,,
1870,https://www.tripadvisor.com/Attraction_Review-g189158-d10446746-Reviews-Tocado_Discovering_Portuguese_Gastronomy-Lisbon_Lisbon_District_Central_Portugal.html,Tocado - Discovering Portuguese Gastronomy,"['Lessons & Workshops', 'Cooking Classes']","Tocado is about discovering portuguese gastronomy with real experts in their domains : Chefs, Oenologists, Horticulturist, Historians. Our workshops offers a mix of relax and thrilling athmosphere where you’ll enjoy Portugal at it’s best !",Duration: More than 3 hours,"Campo de Santa Clara Alfama, Lisbon 1100-472 Portugal",4.5,11,10,0,0,0,0,,,,,0 days 03:00:00,
1871,https://www.tripadvisor.com/Attraction_Review-g189158-d14214681-Reviews-Travel_Experiences-Lisbon_Lisbon_District_Central_Portugal.html,Travel & Experiences,"['City Tours', 'Multi-day Tours', 'Cultural Tours', 'Food Tours', 'Wine Tours & Tastings']",,,Call,5.0,4,4,0,0,0,0,00:00:00,23:59:00,,,,
1872,https://www.tripadvisor.com/Attraction_Review-g7062984-d25343138-Reviews-Yoga_Surf_Ocean-Santa_Cruz_Lisbon_District_Central_Portugal.html,Yoga Surf Ocean,['Yoga & Pilates'],"We love the ocean, surf and yoga. We are Luis and Blanka, surf and yoga instructors, we will be happy to welcome you and meet you in some of our yoga and surf experience.",Duration: 1-2 hours,"Estrada nacional 247, Santa Cruz 2560-499 Portugal",5.0,3,3,0,0,0,0,,,,,0 days 01:00:00,0 days 02:00:00
1873,https://www.tripadvisor.com/Attraction_Review-g189158-d25443477-Reviews-Kingsman_Driver-Lisbon_Lisbon_District_Central_Portugal.html,Kingsman Driver,"['Multi-day Tours', 'Taxis & Shuttles', 'Day Trips']",,,,5.0,3,3,0,0,0,0,,,,,,
1874,https://www.tripadvisor.com/Attraction_Review-g189158-d8154810-Reviews-Mona_Ideas_Store-Lisbon_Lisbon_District_Central_Portugal.html,Mona - Ideas Store,"['Speciality & Gift Shops', 'Art Galleries']","Mona (it means head in portuguese) is a design and cultural gift shop. An ideas store and an art gallery for all the people who love different objects and fresh ideas. At mona you can buy an alarm clock, a t-shirt, a sconce, a lamp or even a pencil. As long as it has an idea behind it. The store is located at an historic Lisbon street where it stands the most visited portuguese Museum - MNAA",Duration: < 1 hour,"Rua das Janelas Verdes 70, Lisbon 1200-691 Portugal",,0,8,2,0,0,0,,,,,,0 days 01:00:00
1875,https://www.tripadvisor.com/Attraction_Review-g189158-d26278928-Reviews-ARR_Tours-Lisbon_Lisbon_District_Central_Portugal.html,"ARR, Tours","['Multi-day Tours', 'Cultural Tours', 'Historical & Heritage Tours', 'Taxis & Shuttles', 'Beer Tastings & Tours', 'Food Tours', 'Wine Tours & Tastings', 'Photography Tours', 'Day Trips']",,,Call,5.0,3,3,0,0,0,0,,,,,,
1876,https://www.tripadvisor.com/Attraction_Review-g189158-d19095961-Reviews-TourTuga-Lisbon_Lisbon_District_Central_Portugal.html,TourTuga,"['Historical & Heritage Tours', 'Private Tours', 'Day Trips']",,,Call,5.0,5,5,0,0,0,0,08:30:00,18:30:00,,,,
1877,https://www.tripadvisor.com/Attraction_Review-g189158-d13302556-Reviews-Bubble_Football_Portugal-Lisbon_Lisbon_District_Central_Portugal.html,Bubble Football Portugal,['Game & Entertainment Centers'],"Bubble Football is for groups. We have standard solutions up to 20 or up to 30 persons. Play Bubble Football, 4-a-side, artificial turf, natural grass or sand. Team building, Stags / Hens, Birthday Parties, groups of friends! The ball is gonna roll... and you also!",Duration: < 1 hour,"Estrada do Seminario 2 Campo de Futebol, Lisbon 2610-171 Portugal",5.0,6,6,0,0,0,0,,,,,,0 days 01:00:00
1878,https://www.tripadvisor.com/Attraction_Review-g189158-d17736401-Reviews-Rui_Fonseca-Lisbon_Lisbon_District_Central_Portugal.html,Rui Fonseca,"['City Tours', 'Multi-day Tours', 'Historical & Heritage Tours', 'Taxis & Shuttles', 'Private Tours', 'Day Trips']",,,,5.0,5,5,0,0,0,0,,,,,,
1879,https://www.tripadvisor.com/Attraction_Review-g189158-d6984899-Reviews-Lisbon_in_2CV-Lisbon_Lisbon_District_Central_Portugal.html,Lisbon in 2CV,['Sightseeing Tours'],,,Call,5.0,11,10,1,0,0,0,,,,,,
1880,https://www.tripadvisor.com/Attraction_Review-g189158-d23406893-Reviews-Mycoocoon_Templo-Lisbon_Lisbon_District_Central_Portugal.html,mycoocoon Templo,['Spas'],"Welcome to mycoocoon Templo Inspired by sacred traditions, mycoocoon Templo enables connection to self through distinct, intuitive and sensory healing rituals. Enter a Transformative Space Powered by Color Therapy Immerse yourself into color, sound, touch and taste as mycoocoon Templo harmonizes your presence inwards and outwards using healthy non-flicker color technology, along with seasonally curated rituals designed to replenish your senses.",,"Campo de Santa Clara 65, Lisbon 1100-471 Portugal",5.0,4,4,0,0,0,0,14:00:00,18:00:00,,,,
1881,https://www.tripadvisor.com/Attraction_Review-g189158-d15613985-Reviews-Tours_A_La_Carte-Lisbon_Lisbon_District_Central_Portugal.html,Tours A La Carte,"['Historical & Heritage Tours', 'Sightseeing Tours', 'Private Tours']",,,Call,4.5,8,4,3,0,1,0,,,,,,
1882,https://www.tripadvisor.com/Attraction_Review-g189154-d4009745-Reviews-Terracotta_Journeys-Cascais_Lisbon_District_Central_Portugal.html,Terracotta Journeys,"['Multi-day Tours', 'Bike Tours', 'Walking Tours', 'Eco Tours', 'Nature & Wildlife Tours']",,,Call,5.0,3,3,0,0,0,0,00:00:00,23:59:00,,,,
1883,https://www.tripadvisor.com/Attraction_Review-g189158-d12912050-Reviews-Cave-Lisbon_Lisbon_District_Central_Portugal.html,Cave,['Bars & Clubs'],,,"Rua da Rosa 154, Lisbon 1200-145 Portugal",5.0,5,5,0,0,0,0,,,,,,
1884,https://www.tripadvisor.com/Attraction_Review-g189158-d245943-Reviews-Voz_do_Operario-Lisbon_Lisbon_District_Central_Portugal.html,Voz do Operario,['Theater & Performances'],,,"Rua Voz do Operario 13 Graça, 1100, Lisbon 1100-620 Portugal",4.5,6,5,0,1,0,0,,,,,,
1885,https://www.tripadvisor.com/Attraction_Review-g189164-d3292196-Reviews-Valter_Tours-Sintra_Sintra_Municipality_Lisbon_District_Central_Portugal.html,Valter Tours,"['Private Tours', 'Self-Guided Tours & Rentals']",,,Call,5.0,6,6,0,0,0,0,00:00:00,23:59:00,,,,
1886,https://www.tripadvisor.com/Attraction_Review-g780694-d11929383-Reviews-69Slam_SurfSchool-Carcavelos_Lisbon_District_Central_Portugal.html,69Slam SurfSchool,"['Surfing & Windsurfing', 'Gear Rentals']",,,Call,4.5,10,7,2,0,0,0,09:00:00,19:00:00,,,,
1887,https://www.tripadvisor.com/Attraction_Review-g189158-d20076632-Reviews-Bestourspt-Lisbon_Lisbon_District_Central_Portugal.html,Bestourspt,"['Multi-day Tours', 'Taxis & Shuttles', 'Bike Tours', 'Walking Tours', 'Private Tours', 'Day Trips']",,,Call,5.0,4,4,0,0,0,0,,,,,,
1888,https://www.tripadvisor.com/Attraction_Review-g189158-d3172330-Reviews-Casual_Lounge_Caffe-Lisbon_Lisbon_District_Central_Portugal.html,Casual Lounge Caffé,"['Art Galleries', 'Bars & Clubs', 'Coffeehouses']","The Casual Lounge is a great place to relax after a day out in the sights of the Belém area. You can enjoy a small meal with a cocktail, a gin and tonic, a glass of wine or just a cold beer. A great place to share with friends and enjoy the many temporary exhibitions all in a chillout atmosphere.",,"Rua Bartolomeu Dias 148 B Belém, Lisbon 1400-031 Portugal",4.5,10,0,0,0,0,0,13:00:00,02:00:00,,,,
1889,https://www.tripadvisor.com/Attraction_Review-g1132025-d13440302-Reviews-Swop-Amadora_Lisbon_District_Central_Portugal.html,Swop,['Wine Tours & Tastings'],,,Call,5.0,6,6,0,0,0,0,,,,,,
1890,https://www.tripadvisor.com/Attraction_Review-g189158-d12375034-Reviews-Agenda_Directa-Lisbon_Lisbon_District_Central_Portugal.html,Agenda Directa,['Taxis & Shuttles'],"We rent cars, buses and minibuses with driver. Our fleet includes Mercedes limousines (E and S class), minivans, minibuses, shuttles, and buses up to 54 passengers. We are fully licensed and covered with the maximum insurances applicable in Portugal. Besides renting the vehicles and drivers, we provide permanent support to your event's organization and logistics, from the participants' arrival to their destination, ensuring that everything goes smoothly.",Duration: More than 3 hours,,4.5,9,8,0,0,0,0,,,,,0 days 03:00:00,
1891,https://www.tripadvisor.com/Attraction_Review-g189158-d25191470-Reviews-Pinocchio_Tours_in_Lisbon-Lisbon_Lisbon_District_Central_Portugal.html,Pinocchio Tours in Lisbon,"['Multi-day Tours', 'Walking Tours', 'Private Tours', 'Day Trips']",,,Call,5.0,3,3,0,0,0,0,,,,,,
1892,https://www.tripadvisor.com/Attraction_Review-g2626611-d21134850-Reviews-Travel_Round_Wine-Alges_Lisbon_District_Central_Portugal.html,Travel Round Wine,"['Multi-day Tours', 'Food Tours', 'Wine Tours & Tastings', 'Day Trips']",,,Call,5.0,4,4,0,0,0,0,10:00:00,20:00:00,,,,
1893,https://www.tripadvisor.com/Attraction_Review-g189164-d23740227-Reviews-Ticket_Online-Sintra_Sintra_Municipality_Lisbon_District_Central_Portugal.html,Ticket Online,['Day Trips'],,,Call,3.0,252,98,27,30,22,0,,,,,,
1894,https://www.tripadvisor.com/Attraction_Review-g780694-d17440354-Reviews-Espiral_Escola_de_Voo-Carcavelos_Lisbon_District_Central_Portugal.html,Espiral - Escola de Voo,['Parasailing & Paragliding'],,,Call,4.5,6,5,0,0,0,0,09:00:00,19:00:00,,,,
